param	nCall	pType	spAbbr3	POS
0.00296976686755664	4366	θ	PTE (N=5192)	1090001
0.00365687511217138	4856	θ	PTE (N=5192)	1100001
0.00471516201815689	4065	θ	PTE (N=5192)	1110001
0.00295070117057484	3630	θ	PTE (N=5192)	1130001
0.00193759863407863	2764	θ	PTE (N=5192)	1150001
0.00186305730985689	2572	θ	PTE (N=5192)	1190001
0.00348152489659774	4210	θ	PTE (N=5192)	1200001
0.0013158301318739	2999	θ	PTE (N=5192)	1220001
0.00207693398183675	3800	θ	PTE (N=5192)	1240001
0.00243691307049598	2776	θ	PTE (N=5192)	1280001
0.00201000436287641	4207	θ	PTE (N=5192)	1290001
0.00338277361921035	3333	θ	PTE (N=5192)	1300001
0.00197488263059091	4710	θ	PTE (N=5192)	1390001
0.00143323531434255	2950	θ	PTE (N=5192)	1400001
0.0038508840618419	3733	θ	PTE (N=5192)	1410001
0.00278673067807615	3439	θ	PTE (N=5192)	1420001
0.0019017310272444	3409	θ	PTE (N=5192)	1440001
0.000960139796956163	4110	θ	PTE (N=5192)	1450001
0.00225403216342165	4877	θ	PTE (N=5192)	1460001
0.00204401458898261	2758	θ	PTE (N=5192)	1470001
0.00113719630663038	5453	θ	PTE (N=5192)	1480001
0.00219051340346998	3989	θ	PTE (N=5192)	1490001
0.00208298560316806	3383	θ	PTE (N=5192)	1500001
0.00194930575256364	2892	θ	PTE (N=5192)	1510001
0.00170571625912679	3966	θ	PTE (N=5192)	1520001
0.00293232366003331	3076	θ	PTE (N=5192)	1530001
0.0013087387664339	3446	θ	PTE (N=5192)	1540001
0.00269165022747042	2618	θ	PTE (N=5192)	1550001
0.00482270035501354	3273	θ	PTE (N=5192)	1570001
0.00206776935312484	2590	θ	PTE (N=5192)	1580001
0.0020944869698023	6998	θ	PTE (N=5192)	1590001
0.00201676619265424	5311	θ	PTE (N=5192)	1600001
0.00238947551621945	3185	θ	PTE (N=5192)	1620001
0.00146162941909419	2507	θ	PTE (N=5192)	1630001
0.000878596126389267	3529	θ	PTE (N=5192)	1640001
0.00271208319270085	3014	θ	PTE (N=5192)	1660001
0.00146046430995182	2895	θ	PTE (N=5192)	1670001
0.00355854178164715	3406	θ	PTE (N=5192)	1880001
0.00284801390844097	3365	θ	PTE (N=5192)	1890001
0.00204089019017403	3729	θ	PTE (N=5192)	1900001
0.00154467502308224	4197	θ	PTE (N=5192)	1920001
0.00248045258402218	3750	θ	PTE (N=5192)	1930001
0.00323523227340834	2788	θ	PTE (N=5192)	1940001
0.00199806307113409	5925	θ	PTE (N=5192)	2140001
0.00361542970031304	4210	θ	PTE (N=5192)	2150001
0.00269990049636688	3132	θ	PTE (N=5192)	2160001
0.00316365633815595	4633	θ	PTE (N=5192)	2170001
0.00174876803724068	3546	θ	PTE (N=5192)	2180001
0.00266782596044398	3064	θ	PTE (N=5192)	2190001
0.00377415266003759	2838	θ	PTE (N=5192)	2200001
0.00243910967503041	3698	θ	PTE (N=5192)	2210001
0.00174733198967846	5646	θ	PTE (N=5192)	2220001
0.00333617373275423	3802	θ	PTE (N=5192)	2230001
0.00203356369883192	3188	θ	PTE (N=5192)	2250001
0.00248015496542633	4546	θ	PTE (N=5192)	2260001
0.00159910899293137	5288	θ	PTE (N=5192)	2280001
0.00424607545664698	4846	θ	PTE (N=5192)	2290001
0.00363498798535248	3567	θ	PTE (N=5192)	2320001
0.00301740315526078	3830	θ	PTE (N=5192)	2340001
0.0014286346265621	3946	θ	PTE (N=5192)	2350001
0.00227161540755435	4467	θ	PTE (N=5192)	2360001
0.0019741840516625	3855	θ	PTE (N=5192)	2370001
0.00182840719113659	4779	θ	PTE (N=5192)	2380001
0.0025853667674451	4361	θ	PTE (N=5192)	2390001
0.00196094209300758	4456	θ	PTE (N=5192)	2400001
0.0015881520774821	5147	θ	PTE (N=5192)	2410001
0.00292209326448894	3762	θ	PTE (N=5192)	2420001
0.0017157280719521	6900	θ	PTE (N=5192)	2430001
0.00158722694034958	5150	θ	PTE (N=5192)	2440001
0.000985558083289168	4576	θ	PTE (N=5192)	2450001
0.000981174436815439	5171	θ	PTE (N=5192)	2460001
0.00224051800078279	4529	θ	PTE (N=5192)	2470001
0.00300070616423435	5730	θ	PTE (N=5192)	2480001
0.00136017258859285	5388	θ	PTE (N=5192)	2490001
0.00181115647766753	4202	θ	PTE (N=5192)	2500001
0.00266753575855554	2536	θ	PTE (N=5192)	2510001
0.00284021288246814	3275	θ	PTE (N=5192)	2520001
0.00223706041127541	4158	θ	PTE (N=5192)	2530001
0.00281094179601113	2908	θ	PTE (N=5192)	2540001
0.0021445970876755	4863	θ	PTE (N=5192)	2550001
0.00186948180711206	4674	θ	PTE (N=5192)	2560001
0.00206971720474127	4358	θ	PTE (N=5192)	2570001
0.00246490915686828	5832	θ	PTE (N=5192)	2580001
0.00124489135857586	4302	θ	PTE (N=5192)	2590001
0.00186052549056569	2727	θ	PTE (N=5192)	2600001
0.00156218928061204	6676	θ	PTE (N=5192)	2610001
0.00202218135224099	7527	θ	PTE (N=5192)	2620001
0.00211039484751111	4274	θ	PTE (N=5192)	2630001
0.0016347557232519	4483	θ	PTE (N=5192)	2640001
0.0019138887246079	4271	θ	PTE (N=5192)	300001
0.00350742729641145	6188	θ	PTE (N=5192)	310001
0.00237248621150478	3089	θ	PTE (N=5192)	320001
0.00858709662362248	7681	θ	PTE (N=5192)	330001
0.00503147427101139	5266	θ	PTE (N=5192)	340001
0.00248447506746474	4765	θ	PTE (N=5192)	350001
0.00260482617927692	4112	θ	PTE (N=5192)	360001
0.00161645655524417	2790	θ	PTE (N=5192)	370001
0.0014219266409271	2577	θ	PTE (N=5192)	410001
0.00139702139969444	3430	θ	PTE (N=5192)	420001
0.00125864221494556	4255	θ	PTE (N=5192)	440001
0.00373467407572757	2868	θ	PTE (N=5192)	480001
0.00252597965258405	5691	θ	PTE (N=5192)	490001
0.00303671681243298	3620	θ	PTE (N=5192)	500001
0.00180196948791204	4067	θ	PTE (N=5192)	530001
0.00291916987193887	4152	θ	PTE (N=5192)	570001
0.00227926909828061	3339	θ	PTE (N=5192)	580001
0.00246773006457813	4112	θ	PTE (N=5192)	590001
0.00177335186244813	3020	θ	PTE (N=5192)	600001
0.00232532319651225	2788	θ	PTE (N=5192)	610001
0.00262140118678088	6129	θ	PTE (N=5192)	620001
0.00295223317702842	8211	θ	PTE (N=5192)	630001
0.00155653188271949	6157	θ	PTE (N=5192)	640001
0.00222998110617644	5056	θ	PTE (N=5192)	650001
0.00165231320545042	3753	θ	PTE (N=5192)	710001
0.00204253341899059	4140	θ	PTE (N=5192)	720001
0.00179433941245158	5341	θ	PTE (N=5192)	730001
0.000911277791297481	4949	θ	PTE (N=5192)	750001
0.00128122550827592	7040	θ	PTE (N=5192)	770001
0.00228157527274767	2965	θ	PTE (N=5192)	780001
0.00227839178146064	2598	θ	PTE (N=5192)	830001
0.00183756673596732	4295	θ	PTE (N=5192)	840001
0.00253862811343456	3442	θ	PTE (N=5192)	850001
0.00406693113614775	4505	θ	PTE (N=5192)	860001
0.00244124247413	3002	θ	PTE (N=5192)	870001
0.00265467511973752	2973	θ	PTE (N=5192)	880001
0.00562059505578755	4363	θ	PTE (N=5192)	890001
0.0103194941566157	2868	θ	PTE (N=5192)	900001
0.010922712572435	2658	θ	PTE (N=5192)	910001
0.00148240967899693	2662	θ	PTE (N=5192)	930001
0.00213537584712653	3564	θ	PTE (N=5192)	940001
0.00242893653472749	4990	θ	PTE (N=5192)	950001
0.00353496018113956	4864	θ	PTE (N=5192)	960001
0.0101836762980383	3100	θ	PTE (N=5192)	970001
0.00338397351162644	3665	θ	PTE (N=5192)	980001
0.00197291548654046	3981	θ	PTS (N=6161)	1000001
0.00230022225752577	3518	θ	PTS (N=6161)	1030001
0.00289136934213814	4692	θ	PTS (N=6161)	1040001
0.00411048860581223	2953	θ	PTS (N=6161)	1060001
0.0026377404524769	3519	θ	PTS (N=6161)	1080001
0.00283803433550702	4277	θ	PTS (N=6161)	1090001
0.00352278802802958	4932	θ	PTS (N=6161)	1100001
0.00347803232637195	3969	θ	PTS (N=6161)	1110001
0.00236038363693991	3630	θ	PTS (N=6161)	1130001
0.00258420575524547	2763	θ	PTS (N=6161)	1150001
0.00270037369001766	2556	θ	PTS (N=6161)	1190001
0.00296395205551816	4015	θ	PTS (N=6161)	1200001
0.00196828771136378	3023	θ	PTS (N=6161)	1220001
0.00242797404086124	3725	θ	PTS (N=6161)	1240001
0.00239545284026852	2782	θ	PTS (N=6161)	1280001
0.00314739799853337	5369	θ	PTS (N=6161)	1290001
0.00446791926509559	3356	θ	PTS (N=6161)	1300001
0.00142907142502139	3664	θ	PTS (N=6161)	1390001
0.00328283241459459	2900	θ	PTS (N=6161)	1400001
0.00291160873659542	3188	θ	PTS (N=6161)	1410001
0.00254702514925443	3364	θ	PTS (N=6161)	1420001
0.00150234015574431	4119	θ	PTS (N=6161)	1440001
0.00169182079938945	3517	θ	PTS (N=6161)	1450001
0.00283800417413462	3690	θ	PTS (N=6161)	1460001
0.00155333440937126	2758	θ	PTS (N=6161)	1470001
0.00189200278275641	5535	θ	PTS (N=6161)	1480001
0.00162460989800756	4102	θ	PTS (N=6161)	1490001
0.00218482850216208	3377	θ	PTS (N=6161)	1500001
0.00296067470701171	2894	θ	PTS (N=6161)	1510001
0.00242039339042144	3835	θ	PTS (N=6161)	1520001
0.00299812940964671	3096	θ	PTS (N=6161)	1530001
0.00452401021791474	3367	θ	PTS (N=6161)	1540001
0.003860055123569	2528	θ	PTS (N=6161)	1550001
0.00287185942754882	3315	θ	PTS (N=6161)	1570001
0.00326567288547551	3061	θ	PTS (N=6161)	1580001
0.00351052667337684	5695	θ	PTS (N=6161)	1590001
0.00271971578278691	3938	θ	PTS (N=6161)	1600001
0.00321628851429876	3182	θ	PTS (N=6161)	1620001
0.0018758303125639	3172	θ	PTS (N=6161)	1630001
0.000942968898803915	3786	θ	PTS (N=6161)	1640001
0.00318960583996188	3134	θ	PTS (N=6161)	1660001
0.0015623983592436	2742	θ	PTS (N=6161)	1670001
0.00291673223110427	3672	θ	PTS (N=6161)	1880001
0.00298616410720583	2949	θ	PTS (N=6161)	1890001
0.00229279973296545	3737	θ	PTS (N=6161)	1900001
0.00185765765182535	4228	θ	PTS (N=6161)	1920001
0.00331126125861649	3522	θ	PTS (N=6161)	1930001
0.0032639725545404	2698	θ	PTS (N=6161)	1940001
0.00185622640818989	6411	θ	PTS (N=6161)	2140001
0.00284015930856931	4190	θ	PTS (N=6161)	2150001
0.00167502165747869	3126	θ	PTS (N=6161)	2160001
0.00309097857218322	4620	θ	PTS (N=6161)	2170001
0.00217707341995579	3717	θ	PTS (N=6161)	2180001
0.00162964210995118	3067	θ	PTS (N=6161)	2190001
0.00325811567499121	2922	θ	PTS (N=6161)	2200001
0.00399359450706433	3695	θ	PTS (N=6161)	2210001
0.0020270150466269	5636	θ	PTS (N=6161)	2220001
0.00383981125457408	3781	θ	PTS (N=6161)	2230001
0.00302580445035114	3225	θ	PTS (N=6161)	2250001
0.00188164661634833	5186	θ	PTS (N=6161)	2260001
0.00171093801285215	5147	θ	PTS (N=6161)	2280001
0.00318002972937764	4790	θ	PTS (N=6161)	2290001
0.00315674407371903	3619	θ	PTS (N=6161)	2320001
0.00196893903092412	3022	θ	PTS (N=6161)	2330001
0.0023632619028503	3827	θ	PTS (N=6161)	2340001
0.0014475743541294	3946	θ	PTS (N=6161)	2350001
0.00206501817039924	4956	θ	PTS (N=6161)	2360001
0.0021066386916631	5310	θ	PTS (N=6161)	2370001
0.0017959587382193	5831	θ	PTS (N=6161)	2380001
0.00211343548548866	4392	θ	PTS (N=6161)	2390001
0.00191896810797131	4465	θ	PTS (N=6161)	2400001
0.00172941829382364	5092	θ	PTS (N=6161)	2410001
0.0022142975151605	3762	θ	PTS (N=6161)	2420001
0.00250978462113852	6733	θ	PTS (N=6161)	2430001
0.00201302715430737	5084	θ	PTS (N=6161)	2440001
0.00223144852438282	5013	θ	PTS (N=6161)	2450001
0.00254886347499027	5696	θ	PTS (N=6161)	2460001
0.00324368449823657	4696	θ	PTS (N=6161)	2470001
0.00218273431821449	5452	θ	PTS (N=6161)	2480001
0.00138117094334239	4825	θ	PTS (N=6161)	2490001
0.00162769616301138	3948	θ	PTS (N=6161)	2500001
0.00187923687373161	2533	θ	PTS (N=6161)	2510001
0.00160962732901272	3253	θ	PTS (N=6161)	2520001
0.00136751936830132	4177	θ	PTS (N=6161)	2530001
0.00229639896679084	2902	θ	PTS (N=6161)	2540001
0.0020358909780938	4910	θ	PTS (N=6161)	2550001
0.00167181280372873	4698	θ	PTS (N=6161)	2560001
0.00252612969604822	4334	θ	PTS (N=6161)	2570001
0.00191693856902009	5463	θ	PTS (N=6161)	2580001
0.0014206012629731	4356	θ	PTS (N=6161)	2590001
0.00234873700715238	6688	θ	PTS (N=6161)	2610001
0.00191194550856694	7469	θ	PTS (N=6161)	2620001
0.00268619438438925	5582	θ	PTS (N=6161)	2630001
0.00285132991706142	4424	θ	PTS (N=6161)	2640001
0.00295742315802224	3541	θ	PTS (N=6161)	300001
0.00237835467581264	2802	θ	PTS (N=6161)	310001
0.00282813635419958	2693	θ	PTS (N=6161)	320001
0.0030254917380268	3540	θ	PTS (N=6161)	330001
0.00263197069574527	4431	θ	PTS (N=6161)	350001
0.00291276604640056	3677	θ	PTS (N=6161)	360001
0.00173354368080027	4668	θ	PTS (N=6161)	370001
0.00261457275363434	3004	θ	PTS (N=6161)	390001
0.00251561732298646	3406	θ	PTS (N=6161)	410001
0.00213777260531235	4008	θ	PTS (N=6161)	420001
0.00272056262972026	2712	θ	PTS (N=6161)	430001
0.00150451995346683	4904	θ	PTS (N=6161)	440001
0.00318994512363808	2686	θ	PTS (N=6161)	450001
0.00222286517732723	2998	θ	PTS (N=6161)	460001
0.00260560082171039	2923	θ	PTS (N=6161)	470001
0.0023079989007527	4228	θ	PTS (N=6161)	480001
0.00232509667019466	5630	θ	PTS (N=6161)	490001
0.00352299407999477	3513	θ	PTS (N=6161)	500001
0.00251736427946076	4160	θ	PTS (N=6161)	530001
0.00317802725253604	4119	θ	PTS (N=6161)	570001
0.00179328925601347	3318	θ	PTS (N=6161)	580001
0.00156277831993408	4112	θ	PTS (N=6161)	590001
0.00205586016661489	3010	θ	PTS (N=6161)	600001
0.00282778633732406	5555	θ	PTS (N=6161)	620001
0.00307814679142691	6263	θ	PTS (N=6161)	630001
0.00316330585064127	5342	θ	PTS (N=6161)	640001
0.00330366339561126	5043	θ	PTS (N=6161)	650001
0.00254318982339912	3837	θ	PTS (N=6161)	710001
0.00295970989044574	4262	θ	PTS (N=6161)	720001
0.00286290097915498	5570	θ	PTS (N=6161)	730001
0.00177175198554423	4836	θ	PTS (N=6161)	750001
0.00239664566286244	2582	θ	PTS (N=6161)	760001
0.00213472907939362	7024	θ	PTS (N=6161)	770001
0.00362954297622683	3082	θ	PTS (N=6161)	780001
0.00360747480679572	2705	θ	PTS (N=6161)	830001
0.00393925204748378	4471	θ	PTS (N=6161)	840001
0.00338625498050154	3444	θ	PTS (N=6161)	850001
0.00362856702194909	4985	θ	PTS (N=6161)	860001
0.00264985713627448	2964	θ	PTS (N=6161)	870001
0.00368503739571625	2971	θ	PTS (N=6161)	880001
0.00265361732276423	4933	θ	PTS (N=6161)	890001
0.00376688054032535	3096	θ	PTS (N=6161)	900001
0.0042143804482078	3332	θ	PTS (N=6161)	910001
0.0038173181844456	2681	θ	PTS (N=6161)	930001
0.00220491986554626	3778	θ	PTS (N=6161)	940001
0.00310587186383799	4981	θ	PTS (N=6161)	950001
0.00233069755241235	5208	θ	PTS (N=6161)	960001
0.00285860518308226	4496	θ	PTS (N=6161)	970001
0.00361043213948944	3362	θ	PTS (N=6161)	980001
0.00339039530119307	3343	θ	PTT (N=9379)	1000001
0.00374158026375888	3996	θ	PTT (N=9379)	1030001
0.00359699846202431	4760	θ	PTT (N=9379)	1040001
0.00553808173955329	2961	θ	PTT (N=9379)	1060001
0.00319180272934059	3551	θ	PTT (N=9379)	1080001
0.00507993385087988	4130	θ	PTT (N=9379)	1090001
0.00436942928294122	4636	θ	PTT (N=9379)	1100001
0.0043606674374159	4037	θ	PTT (N=9379)	1110001
0.00432818353817604	3733	θ	PTT (N=9379)	1130001
0.00426738651408476	2769	θ	PTT (N=9379)	1150001
0.00455001665671956	4293	θ	PTT (N=9379)	1200001
0.00317177326927163	2509	θ	PTT (N=9379)	1210001
0.00402723585180589	2994	θ	PTT (N=9379)	1220001
0.00358779209275867	3764	θ	PTT (N=9379)	1240001
0.00357971983890355	2762	θ	PTT (N=9379)	1280001
0.003600802430979	4688	θ	PTT (N=9379)	1290001
0.00506492449780914	3190	θ	PTT (N=9379)	1300001
0.00287881398130591	3602	θ	PTT (N=9379)	1390001
0.0032964894600208	2853	θ	PTT (N=9379)	1400001
0.00476500885269858	3492	θ	PTT (N=9379)	1410001
0.00391478705854118	3388	θ	PTT (N=9379)	1420001
0.00358720148318368	4773	θ	PTT (N=9379)	1440001
0.00459335014868832	3465	θ	PTT (N=9379)	1450001
0.00505731875277005	3767	θ	PTT (N=9379)	1460001
0.00297285352262823	2758	θ	PTT (N=9379)	1470001
0.00249638595037409	5796	θ	PTT (N=9379)	1480001
0.00293867029532472	4021	θ	PTT (N=9379)	1490001
0.00354946839573354	3397	θ	PTT (N=9379)	1500001
0.00516632851899809	2894	θ	PTT (N=9379)	1510001
0.00422964181840962	3934	θ	PTT (N=9379)	1520001
0.00570396306243162	3044	θ	PTT (N=9379)	1530001
0.00483779982224626	3589	θ	PTT (N=9379)	1540001
0.00490068895273207	2608	θ	PTT (N=9379)	1550001
0.00265812363166593	3266	θ	PTT (N=9379)	1570001
0.00423546019876249	2676	θ	PTT (N=9379)	1580001
0.00460845985312479	6384	θ	PTT (N=9379)	1590001
0.00396320392355489	3590	θ	PTT (N=9379)	1600001
0.00421954334391721	3029	θ	PTT (N=9379)	1620001
0.00385778428256634	3063	θ	PTT (N=9379)	1630001
0.003649193686852	3965	θ	PTT (N=9379)	1640001
0.00525799744473241	3027	θ	PTT (N=9379)	1660001
0.00319870145423863	3091	θ	PTT (N=9379)	1670001
0.0037240857003386	3691	θ	PTT (N=9379)	1880001
0.00432342220170364	3012	θ	PTT (N=9379)	1890001
0.00368946220067421	3791	θ	PTT (N=9379)	1900001
0.00216752349145871	4339	θ	PTT (N=9379)	1920001
0.00443041474912348	3538	θ	PTT (N=9379)	1930001
0.00499705294846585	2799	θ	PTT (N=9379)	1940001
0.0036634299356691	6451	θ	PTT (N=9379)	2140001
0.00365470903134766	4025	θ	PTT (N=9379)	2150001
0.00339537916197245	3054	θ	PTT (N=9379)	2160001
0.00449674239404331	4612	θ	PTT (N=9379)	2170001
0.00241978704690604	3787	θ	PTT (N=9379)	2180001
0.00323851496726223	3053	θ	PTT (N=9379)	2190001
0.00516175802661965	2990	θ	PTT (N=9379)	2200001
0.00484292006735845	3635	θ	PTT (N=9379)	2210001
0.00308344229480409	5631	θ	PTT (N=9379)	2220001
0.00494829084199605	3850	θ	PTT (N=9379)	2230001
0.00234420739008788	3189	θ	PTT (N=9379)	2250001
0.00335587225474946	4599	θ	PTT (N=9379)	2260001
0.00211247610011216	5137	θ	PTT (N=9379)	2280001
0.00440666389500817	4761	θ	PTT (N=9379)	2290001
0.00505864396722782	3623	θ	PTT (N=9379)	2320001
0.00459634841902036	3830	θ	PTT (N=9379)	2340001
0.00317786262187509	3946	θ	PTT (N=9379)	2350001
0.00363544044431362	4776	θ	PTT (N=9379)	2360001
0.00437987714498325	4680	θ	PTT (N=9379)	2370001
0.00299618007973112	5795	θ	PTT (N=9379)	2380001
0.00500289710250493	4290	θ	PTT (N=9379)	2390001
0.00302451275187988	4465	θ	PTT (N=9379)	2400001
0.00409361066491899	5184	θ	PTT (N=9379)	2410001
0.00411832627183156	3689	θ	PTT (N=9379)	2420001
0.00386758172602655	6734	θ	PTT (N=9379)	2430001
0.00363193065435	5179	θ	PTT (N=9379)	2440001
0.00439819226672332	4825	θ	PTT (N=9379)	2450001
0.00305994775719673	5359	θ	PTT (N=9379)	2460001
0.00413314039511152	4726	θ	PTT (N=9379)	2470001
0.00365511984043946	5542	θ	PTT (N=9379)	2480001
0.00189137947298931	5100	θ	PTT (N=9379)	2490001
0.00319323807128065	3927	θ	PTT (N=9379)	2500001
0.00313800438982749	2536	θ	PTT (N=9379)	2510001
0.00353982947238366	3270	θ	PTT (N=9379)	2520001
0.00300139921156513	4178	θ	PTT (N=9379)	2530001
0.00409154891187697	2888	θ	PTT (N=9379)	2540001
0.00309356660899748	4911	θ	PTT (N=9379)	2550001
0.00215771987172086	4694	θ	PTT (N=9379)	2560001
0.00341397646186294	4662	θ	PTT (N=9379)	2570001
0.0036339003763452	5508	θ	PTT (N=9379)	2580001
0.00271641224310361	4350	θ	PTT (N=9379)	2590001
0.0033861793790615	2635	θ	PTT (N=9379)	2600001
0.00302880893476607	6688	θ	PTT (N=9379)	2610001
0.00374340660760896	7666	θ	PTT (N=9379)	2620001
0.00415079185350613	4764	θ	PTT (N=9379)	2630001
0.0043465112388289	4494	θ	PTT (N=9379)	2640001
0.00436157559990129	3815	θ	PTT (N=9379)	300001
0.00370108186070207	3323	θ	PTT (N=9379)	310001
0.00480230184424559	2561	θ	PTT (N=9379)	320001
0.00504470025905589	3394	θ	PTT (N=9379)	330001
0.00560555283138393	4302	θ	PTT (N=9379)	350001
0.00438803030422559	3792	θ	PTT (N=9379)	360001
0.00219033810258121	4514	θ	PTT (N=9379)	370001
0.00466497957264141	2533	θ	PTT (N=9379)	380001
0.00378028816939731	3062	θ	PTT (N=9379)	390001
0.00424206979295231	3354	θ	PTT (N=9379)	410001
0.00348125815648693	4087	θ	PTT (N=9379)	420001
0.0038687307402054	2992	θ	PTT (N=9379)	430001
0.00321936931572648	4794	θ	PTT (N=9379)	440001
0.00528004445483644	2786	θ	PTT (N=9379)	450001
0.00350377151266023	3166	θ	PTT (N=9379)	460001
0.0041258356346022	2864	θ	PTT (N=9379)	470001
0.00319242512879814	3928	θ	PTT (N=9379)	480001
0.00524146880178598	5567	θ	PTT (N=9379)	490001
0.00552879182204842	3533	θ	PTT (N=9379)	500001
0.00525695543176279	2523	θ	PTT (N=9379)	520001
0.00313258303380596	4157	θ	PTT (N=9379)	530001
0.00294016137296509	4183	θ	PTT (N=9379)	570001
0.00310463711397122	3340	θ	PTT (N=9379)	580001
0.0028862709471179	4094	θ	PTT (N=9379)	590001
0.00289767415921927	2996	θ	PTT (N=9379)	600001
0.00399341739689649	5616	θ	PTT (N=9379)	620001
0.00458612790002686	6678	θ	PTT (N=9379)	630001
0.00385769641393745	5376	θ	PTT (N=9379)	640001
0.00436472186074455	5083	θ	PTT (N=9379)	650001
0.00353049679542483	4030	θ	PTT (N=9379)	710001
0.00317743881644701	4326	θ	PTT (N=9379)	720001
0.0048539061498033	5465	θ	PTT (N=9379)	730001
0.00334797000274113	4970	θ	PTT (N=9379)	750001
0.00381718848921467	2527	θ	PTT (N=9379)	760001
0.00353461561233308	6959	θ	PTT (N=9379)	770001
0.00480098036918222	3064	θ	PTT (N=9379)	780001
0.00504754644632116	2771	θ	PTT (N=9379)	830001
0.00499467945486267	4973	θ	PTT (N=9379)	840001
0.0053030865431905	3456	θ	PTT (N=9379)	850001
0.00408901434107119	4777	θ	PTT (N=9379)	860001
0.00385778428256634	3063	θ	PTT (N=9379)	870001
0.0048370891883069	2742	θ	PTT (N=9379)	880001
0.00331411884212152	4948	θ	PTT (N=9379)	890001
0.00530668399762011	3181	θ	PTT (N=9379)	900001
0.00634813828641439	3077	θ	PTT (N=9379)	910001
0.00406891253328689	2667	θ	PTT (N=9379)	930001
0.00440285910183348	3834	θ	PTT (N=9379)	940001
0.00360217305766131	4954	θ	PTT (N=9379)	950001
0.00374821655809033	5147	θ	PTT (N=9379)	960001
0.00391722617820382	4494	θ	PTT (N=9379)	970001
0.00484582152210913	3384	θ	PTT (N=9379)	980001
0.00111379609518144	4187	θ	PTV (N=3181)	1000001
0.00273520877591429	4112	θ	PTV (N=3181)	1030001
0.00173550290235613	4900	θ	PTV (N=3181)	1040001
0.000613008774304922	2685	θ	PTV (N=3181)	1050001
0.00255182722326933	3010	θ	PTV (N=3181)	1060001
0.00161864286499874	3559	θ	PTV (N=3181)	1080001
0.00232147892666956	4254	θ	PTV (N=3181)	1090001
0.00216525716121365	4941	θ	PTV (N=3181)	1100001
0.00209906400001112	4182	θ	PTV (N=3181)	1110001
0.0013066381786256	3779	θ	PTV (N=3181)	1130001
0.00138746386236284	2768	θ	PTV (N=3181)	1150001
0.00146304760800775	2625	θ	PTV (N=3181)	1190001
0.000754666922975111	4362	θ	PTV (N=3181)	1200001
0.000638451729638757	2578	θ	PTV (N=3181)	1210001
0.000271874555501935	3027	θ	PTV (N=3181)	1220001
0.000713821042158347	3843	θ	PTV (N=3181)	1240001
0.000787996916341695	2785	θ	PTV (N=3181)	1280001
0.00100977212209124	6520	θ	PTV (N=3181)	1290001
0.00244669779423678	4709	θ	PTV (N=3181)	1300001
0.00116484682166222	3768	θ	PTV (N=3181)	1390001
0.00189710530083992	3615	θ	PTV (N=3181)	1400001
0.00110762352557787	3715	θ	PTV (N=3181)	1410001
0.00128827203522843	3407	θ	PTV (N=3181)	1420001
0.00122815824902155	5584	θ	PTV (N=3181)	1440001
0.00154666104126908	3902	θ	PTV (N=3181)	1450001
0.00171966791939226	3988	θ	PTV (N=3181)	1460001
0.0013924945507688	2758	θ	PTV (N=3181)	1470001
0.00106589038909077	5662	θ	PTV (N=3181)	1480001
0.00184449834652032	4313	θ	PTV (N=3181)	1490001
0.00185243476498339	3406	θ	PTV (N=3181)	1500001
0.00170268471621591	2900	θ	PTV (N=3181)	1510001
0.00110446472672955	3974	θ	PTV (N=3181)	1520001
0.000955218642455201	3159	θ	PTV (N=3181)	1530001
0.000790323902337807	3471	θ	PTV (N=3181)	1540001
0.00105224943038532	2607	θ	PTV (N=3181)	1550001
0.00139834010510486	3335	θ	PTV (N=3181)	1570001
0.00130712242615051	3148	θ	PTV (N=3181)	1580001
0.00223760222401185	6375	θ	PTV (N=3181)	1590001
0.002132844386245	4373	θ	PTV (N=3181)	1600001
0.00127196952009947	3235	θ	PTV (N=3181)	1620001
0.0010355008235349	3179	θ	PTV (N=3181)	1630001
0.000734372278295444	4109	θ	PTV (N=3181)	1640001
0.00166205044835779	3301	θ	PTV (N=3181)	1660001
0.00110243038111769	2986	θ	PTV (N=3181)	1670001
0.0016894314180228	3897	θ	PTV (N=3181)	1880001
0.00122903864920006	3348	θ	PTV (N=3181)	1890001
0.00167491181564465	3767	θ	PTV (N=3181)	1900001
0.000907061873174383	4234	θ	PTV (N=3181)	1920001
0.00109845739389263	3746	θ	PTV (N=3181)	1930001
0.000500221419586894	2742	θ	PTV (N=3181)	1940001
0.000594688753642047	6458	θ	PTV (N=3181)	2140001
0.00110299532888474	4228	θ	PTV (N=3181)	2150001
0.00132394510859774	3108	θ	PTV (N=3181)	2160001
0.000889306547983962	4627	θ	PTV (N=3181)	2170001
0.00104163275590462	3687	θ	PTV (N=3181)	2180001
0.000536657502122177	3067	θ	PTV (N=3181)	2190001
0.00120357021414745	2963	θ	PTV (N=3181)	2200001
0.00163198252650945	3698	θ	PTV (N=3181)	2210001
0.00146669805650394	5611	θ	PTV (N=3181)	2220001
0.00191288184802149	3872	θ	PTV (N=3181)	2230001
0.00171130022770713	3206	θ	PTV (N=3181)	2250001
0.00210931084723901	4942	θ	PTV (N=3181)	2260001
0.00176877824825087	5118	θ	PTV (N=3181)	2280001
0.00261258501429955	4830	θ	PTV (N=3181)	2290001
0.000667448726280907	3699	θ	PTV (N=3181)	2320001
